,,cCpu0TIME,cCpu1TIME,cCpu2TIME,cCpu3TIME,cCpu4TIME,cCpu5TIME,cCpu6TIME,cCpu7TIME,cCpuTime,cCpuTimeKernelMode,cCpuTimeUserMode,cDiskReadBytes,cDiskSectorIO,cDiskWriteBytes,cId,cMemoryMaxUsed,cMemoryUsed,cMetricType,cNetworkBytesRecvd,cNetworkBytesSent,cNumProcesses,cNumProcessors,currentTime,pMetricType,vCpuContextSwitches,vCpuIdleTime,vCpuMhz,vCpuNice,vCpuSteal,vCpuTime,vCpuTimeIOWait,vCpuTimeIntSrvc,vCpuTimeKernelMode,vCpuTimeSoftIntSrvc,vCpuTimeUserMode,vCpuType,vDiskMergedReads,vDiskMergedWrites,vDiskReadTime,vDiskSectorReads,vDiskSectorWrites,vDiskSuccessfulReads,vDiskSuccessfulWrites,vDiskWriteTime,vId,vLoadAvg,vMemoryBuffers,vMemoryCached,vMemoryFree,vMemoryTotal,vMetricType,vNetworkBytesRecvd,vNetworkBytesSent
2018_12_05__02_47_02.json,219,3999743506,4199308677,6183220529,219107763289,4091241188,4115702122,5385770863,5449805185,252486203084,2267,22710,0,0,187199488,f9bd510f3f01,5242085376,3688988672,Container level,25960604,110249,3,8,1543978022,Process level,1556353,1573576,2300.108,0,5353,108983,4840,0,10891,12,98092,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4599,29080,771463,9552096,9203,42094,5207900,unavailable,1.07,34984,476024,28572024,32939556,VM level,25960604,110249
2018_12_05__02_47_03.json,220,4015922500,4220774383,6203751157,220186903251,4111623027,4135784527,5407654492,5471069170,253709202416,2275,22821,0,0,187203584,f9bd510f3f01,5242085376,3688247296,Container level,25960604,110249,3,8,1543978023,Process level,1557668,1574320,2300.108,0,5353,109104,4840,0,10900,12,98204,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4607,29080,771463,9552496,9203,42133,5207900,unavailable,1.07,34984,476028,28571612,32939556,VM level,25960604,110249
2018_12_05__02_47_04.json,221,4033252164,4241138587,6224386055,221266422929,4127769465,4156471099,5430302304,5495702266,254929748206,2285,22933,0,0,187207680,f9bd510f3f01,5242085376,3689222144,Container level,25960604,110249,3,8,1543978024,Process level,1558886,1575065,2300.108,0,5354,109224,4840,0,10908,12,98316,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4607,29080,771463,9552504,9203,42134,5207900,unavailable,1.07,34984,476036,28570172,32939556,VM level,25960604,110249
2018_12_05__02_47_05.json,222,4055212387,4259585086,6245549730,222342376293,4148143546,4176753860,5448665050,5523735661,256154025457,2293,23044,0,0,187211776,f9bd510f3f01,5242085376,3691909120,Container level,25960604,110249,3,8,1543978025,Process level,1560092,1575809,2300.108,0,5354,109343,4840,0,10916,12,98427,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4607,29080,771463,9552512,9203,42135,5207900,unavailable,1.07,34984,476040,28570644,32939556,VM level,25960604,110249
2018_12_05__02_47_06.json,223,4076385783,4281386160,6269732591,223418426623,4167279756,4198790718,5467284994,5543085136,257375753975,2303,23155,0,0,187215872,f9bd510f3f01,5242085376,3691483136,Container level,25960604,110249,3,8,1543978026,Process level,1561314,1576553,2300.108,0,5354,109464,4840,0,10927,12,98537,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4607,29080,771463,9552520,9203,42136,5207900,unavailable,1.07,34984,476044,28568892,32939556,VM level,25960604,110249
2018_12_05__02_47_07.json,224,4092377780,4302592333,6290954973,224495901631,4183669452,4220218636,5487182716,5571362992,258597887342,2310,23268,0,0,187219968,f9bd510f3f01,5242085376,3690713088,Container level,25960604,110249,3,8,1543978027,Process level,1562546,1577298,2300.108,0,5354,109583,4840,0,10934,12,98649,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4607,29080,771463,9552528,9203,42137,5207900,unavailable,1.07,34984,476048,28568544,32939556,VM level,25960604,110249
2018_12_05__02_47_09.json,226,4110933766,4324806038,6314750438,225574365885,4202472915,4238725526,5507137015,5593619373,259824049957,2317,23380,0,0,187224064,f9bd510f3f01,5242085376,3692752896,Container level,25960604,110249,3,8,1543978029,Process level,1563745,1578043,2300.108,0,5354,109703,4840,0,10941,12,98762,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4611,29080,771463,9552584,9203,42140,5207900,unavailable,1.07,34984,476052,28568936,32939556,VM level,25960604,110249
2018_12_05__02_47_10.json,227,4128618237,4342974172,6339424663,226653920981,4221430137,4258828818,5525156863,5619343901,261047210995,2325,23492,0,0,187228160,f9bd510f3f01,5242085376,3691278336,Container level,25960604,110249,3,8,1543978030,Process level,1565048,1578787,2300.108,0,5354,109823,4840,0,10949,12,98874,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4611,29080,771463,9552592,9203,42141,5207900,unavailable,1.07,34984,476056,28568712,32939556,VM level,25960604,110249
2018_12_05__02_47_11.json,228,4145872648,4360291987,6360958015,227739611293,4241208618,4278177380,5547795694,5642661157,262269948451,2335,23604,0,0,187232256,f9bd510f3f01,5242085376,3697520640,Container level,25960604,110249,3,8,1543978031,Process level,1566279,1579532,2300.108,0,5354,109944,4840,0,10958,12,98986,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4611,29080,771463,9552600,9203,42142,5207900,unavailable,1.07,34984,476060,28566440,32939556,VM level,25960604,110249
2018_12_05__02_47_12.json,229,4161831262,4379374488,6379709236,228820404486,4257725170,4298610947,5577146895,5665652694,263493130086,2343,23716,0,0,187236352,f9bd510f3f01,5242085376,3695575040,Container level,25960604,110249,3,8,1543978032,Process level,1567521,1580276,2300.108,0,5354,110067,4840,0,10969,12,99098,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4611,29080,771463,9552608,9203,42143,5207900,unavailable,1.06,34984,476064,28566696,32939556,VM level,25960604,110249
2018_12_05__02_47_13.json,230,4183962875,4395913029,6401625636,229896434389,4280650791,4314957968,5598409234,5686411335,264715869462,2352,23827,0,0,187240448,f9bd510f3f01,5242085376,3692630016,Container level,25960604,110249,3,8,1543978033,Process level,1568719,1581020,2300.108,0,5354,110186,4840,0,10977,12,99209,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4611,29080,771463,9552616,9203,42144,5207900,unavailable,1.06,34984,476068,28565772,32939556,VM level,25960604,110249
2018_12_05__02_47_14.json,231,4201267013,4420521908,6424256067,230968117505,4301936544,4337218866,5616449878,5712079654,265939495024,2359,23941,0,0,187244544,f9bd510f3f01,5242085376,3694911488,Container level,25960604,110249,3,8,1543978034,Process level,1569965,1581763,2300.108,0,5354,110305,4840,0,10984,12,99321,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4615,29080,771463,9552672,9203,42147,5207904,unavailable,1.06,34984,476072,28564836,32939556,VM level,25960604,110249
2018_12_05__02_47_15.json,232,4216900345,4443537989,6441725085,232056107225,4319241228,4353724126,5637791568,5742643573,267164311135,2367,24052,0,0,187248640,f9bd510f3f01,5242085376,3697377280,Container level,25960604,110249,3,8,1543978035,Process level,1571172,1582507,2300.108,0,5354,110427,4840,0,10993,12,99434,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4615,29080,771463,9552680,9203,42148,5207908,unavailable,1.06,34984,476076,28565976,32939556,VM level,25960604,110249
2018_12_05__02_47_16.json,233,4232040196,4459960619,6463815489,233138871958,4339422615,4371971376,5661526249,5770780102,268395759865,2377,24163,0,0,187252736,f9bd510f3f01,5242085376,3698171904,Container level,25960604,110249,3,8,1543978036,Process level,1572451,1583254,2300.108,0,5354,110548,4840,0,11002,12,99546,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4615,29080,771463,9552688,9203,42149,5207908,unavailable,1.06,34984,476080,28564584,32939556,VM level,25960604,110249
2018_12_05__02_47_17.json,234,4252940850,4480801028,6487900567,234215337197,4362522966,4387564948,5681114986,5797330768,269618452350,2385,24276,0,0,187256832,f9bd510f3f01,5242085376,3696922624,Container level,25960604,110249,3,8,1543978037,Process level,1573674,1583998,2300.108,0,5355,110667,4840,0,11009,12,99658,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4615,29080,771463,9552696,9203,42150,5207908,unavailable,1.06,34984,476084,28563780,32939556,VM level,25960604,110249
2018_12_05__02_47_18.json,235,4277068434,4496554833,6510064869,235294511568,4384273401,4405930891,5701979655,5820809823,270843291531,2393,24387,0,0,187260928,f9bd510f3f01,5242085376,3698962432,Container level,25960604,110249,3,8,1543978038,Process level,1574911,1584742,2300.108,0,5355,110787,4840,0,11017,12,99770,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4615,29080,771463,9552704,9203,42151,5207908,unavailable,1.06,34984,476088,28562964,32939556,VM level,25960604,110249
2018_12_05__02_47_19.json,236,4291784689,4518615722,6530181871,236374503312,4405312387,4424261584,5725334200,5840918431,272069021346,2405,24500,0,0,187265024,f9bd510f3f01,5242085376,3697684480,Container level,25960604,110249,3,8,1543978039,Process level,1576160,1585487,2300.108,0,5355,110911,4840,0,11029,12,99882,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4619,29080,771463,9552760,9203,42154,5207912,unavailable,1.06,34984,476092,28562640,32939556,VM level,25960604,110249
2018_12_05__02_47_20.json,237,4313362875,4536245870,6546137089,237452832115,4427257950,4449829578,5745569265,5868800206,273292991692,2415,24611,0,0,187269120,f9bd510f3f01,5242085376,3698192384,Container level,25960604,110249,3,8,1543978040,Process level,1577405,1586231,2300.108,0,5355,111031,4840,0,11038,12,99993,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4619,29080,771463,9552768,9203,42155,5207912,unavailable,1.06,34984,476096,28561472,32939556,VM level,25960604,110249
2018_12_05__02_47_22.json,239,4332975613,4558031843,6565484988,238533196284,4448934747,4471644803,5763487933,5890857887,274518587550,2426,24723,0,0,187273216,f9bd510f3f01,5242085376,3701121024,Container level,25960604,110249,3,8,1543978042,Process level,1578650,1586975,2300.108,0,5355,111153,4840,0,11048,12,100105,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4619,29080,771463,9552776,9203,42156,5207912,unavailable,1.05,34984,476100,28560356,32939556,VM level,25960604,110249
2018_12_05__02_47_23.json,240,4353545883,4577717667,6586925386,239611680971,4469418890,4493230153,5785282024,5910764284,275742733716,2435,24834,0,0,187277312,f9bd510f3f01,5242085376,3700686848,Container level,25960604,110249,3,8,1543978043,Process level,1579949,1587720,2300.108,0,5355,111276,4840,0,11060,12,100216,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4619,29080,771463,9552784,9203,42157,5207912,unavailable,1.05,34984,476104,28560960,32939556,VM level,25960604,110249
2018_12_05__02_47_24.json,241,4379109563,4594889911,6607057196,240695672928,4487661840,4510834181,5804485994,5930682770,276963640272,2446,24945,0,0,187281408,f9bd510f3f01,5242085376,3703410688,Container level,25960604,110249,3,8,1543978044,Process level,1581123,1588463,2300.108,0,5355,111398,4840,0,11070,12,100328,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4619,29080,771463,9552792,9203,42158,5207912,unavailable,1.05,34984,476108,28558848,32939556,VM level,25960604,110249
2018_12_05__02_47_25.json,242,4397730414,4619389107,6630639522,241772318838,4508553820,4530506845,5822745483,5957495005,278192428191,2456,25056,0,0,187285504,f9bd510f3f01,5242085376,3701288960,Container level,25960674,110249,3,8,1543978045,Process level,1582419,1589210,2300.108,0,5355,111518,4840,0,11080,12,100438,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4622,29080,771463,9552848,9203,42162,5207912,unavailable,1.05,34984,476112,28558772,32939556,VM level,25960674,110249
2018_12_05__02_47_26.json,243,4414838912,4641651309,6648081019,242851042478,4528012695,4551841438,5843026594,5983702971,279420088184,2467,25165,0,0,187289600,f9bd510f3f01,5242085376,3701190656,Container level,25960674,110249,3,8,1543978046,Process level,1583657,1589957,2300.108,0,5355,111638,4840,0,11091,12,100547,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4622,29080,771463,9552856,9203,42163,5207912,unavailable,1.05,34984,476116,28557908,32939556,VM level,25960674,110249
2018_12_05__02_47_27.json,244,4434640339,4659866494,6666708675,243932625380,4545855398,4575411527,5862540783,6011838896,280641576323,2476,25276,0,0,187293696,f9bd510f3f01,5242085376,3702034432,Container level,25960674,110249,3,8,1543978047,Process level,1584871,1590701,2300.108,0,5355,111760,4840,0,11102,12,100658,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4622,29080,771463,9552864,9203,42164,5207912,unavailable,1.05,34984,476120,28556960,32939556,VM level,25960674,110249
2018_12_05__02_47_28.json,245,4454406754,4682324633,6685931677,245004131403,4564874753,4595197305,5882811683,6037565544,281864629352,2488,25387,0,0,187297792,f9bd510f3f01,5242085376,3705614336,Container level,25960674,110249,3,8,1543978048,Process level,1586069,1591446,2300.108,0,5355,111884,4840,0,11114,12,100770,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4622,29080,771463,9552872,9203,42165,5207912,unavailable,1.05,34984,476124,28558588,32939556,VM level,25960674,110249
2018_12_05__02_47_29.json,246,4477093314,4704188524,6708587925,246084324299,4581268476,4615466932,5899972931,6061022987,283088717820,2497,25499,0,0,187301888,f9bd510f3f01,5242085376,3705143296,Container level,25960674,110249,3,8,1543978049,Process level,1587398,1592189,2300.108,0,5355,112005,4840,0,11124,12,100881,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4622,29080,771463,9552880,9203,42166,5207912,unavailable,1.05,34984,476128,28556496,32939556,VM level,25960674,110249
2018_12_05__02_47_30.json,247,4497189913,4723759440,6728556320,247164074774,4598212088,4638512065,5921592741,6089208401,284314354365,2506,25611,0,0,187305984,f9bd510f3f01,5242085376,3703476224,Container level,25960674,110249,3,8,1543978050,Process level,1588664,1592934,2300.108,0,5356,112127,4840,0,11134,12,100993,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4626,29080,771463,9552936,9203,42169,5207912,unavailable,1.05,34984,476132,28555648,32939556,VM level,25960674,110249
2018_12_05__02_47_31.json,248,4517818204,4744409466,6749554469,248244991811,4620934794,4653980469,5939960523,6113799588,285542903836,2515,25723,0,0,187310080,f9bd510f3f01,5242085376,3704950784,Container level,25960674,110249,3,8,1543978051,Process level,1589922,1593679,2300.108,0,5356,112246,4840,0,11141,12,101105,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4626,29080,771463,9552944,9203,42170,5207912,unavailable,1.04,34984,476136,28555156,32939556,VM level,25960674,110249
2018_12_05__02_47_32.json,249,4537740272,4768651903,6768170954,249314799074,4637901560,4678959127,5957731627,6146617225,286767579323,2524,25834,0,0,187314176,f9bd510f3f01,5242085376,3707883520,Container level,25960674,110249,3,8,1543978052,Process level,1591165,1594423,2300.108,0,5356,112367,4840,0,11151,12,101216,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4649,29080,771463,9553152,9203,42173,5207920,unavailable,1.04,34992,476132,28554900,32939556,VM level,25960674,110249
2018_12_05__02_47_34.json,250,4554753221,4790679028,6793307180,250395362060,4655397206,4696089443,5980932618,6164981897,287989844385,2532,25946,0,0,187318272,f9bd510f3f01,5242085376,3707105280,Container level,25960674,110249,3,8,1543978054,Process level,1592381,1595168,2300.108,0,5356,112487,4840,0,11159,12,101328,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4649,29080,771463,9553160,9203,42174,5207920,unavailable,1.04,34992,476144,28554488,32939556,VM level,25960674,110249
2018_12_05__02_47_35.json,251,4574356237,4810725286,6809503778,251479594134,4676490460,4715864333,5999858686,6194259458,289213635905,2543,26058,0,0,187322368,f9bd510f3f01,5242085376,3706478592,Container level,25960674,110249,3,8,1543978055,Process level,1593633,1595912,2300.108,0,5356,112607,4840,0,11169,12,101438,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4649,29080,771463,9553168,9203,42175,5207920,unavailable,1.04,34992,476148,28554076,32939556,VM level,25960674,110249
2018_12_05__02_47_36.json,252,4594366307,4829396803,6829226579,252561421097,4693563479,4736557029,6020151308,6218533762,290436919116,2550,26170,0,0,187326464,f9bd510f3f01,5242085376,3716210688,Container level,25960674,110249,3,8,1543978056,Process level,1594923,1596657,2300.108,0,5356,112731,4840,0,11179,12,101552,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553312,9203,42187,5207920,unavailable,1.04,34992,476152,28544392,32939556,VM level,25960674,110249
2018_12_05__02_47_37.json,253,4616936810,4846878531,6846947952,253638085987,4711751730,4757128959,6041447440,6246062365,291662461461,2560,26282,0,0,187330560,f9bd510f3f01,5242085376,3718103040,Container level,25960674,110249,3,8,1543978057,Process level,1596138,1597403,2300.108,0,5356,112850,4840,0,11187,12,101663,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553320,9203,42188,5207920,unavailable,1.04,34992,476156,28544888,32939556,VM level,25960674,110249
2018_12_05__02_47_38.json,254,4635441312,4867884575,6863594828,254720598761,4731898306,4775018361,6061104641,6271326349,292884820294,2568,26393,0,0,187334656,f9bd510f3f01,5242085376,3716558848,Container level,25960674,110249,3,8,1543978058,Process level,1597376,1598147,2300.108,0,5356,112971,4840,0,11196,12,101775,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553328,9203,42189,5207924,unavailable,1.04,34992,476160,28544504,32939556,VM level,25960674,110249
2018_12_05__02_47_39.json,255,4650625180,4887397184,6885828306,255802139836,4752582626,4792400846,6083172446,6294798271,294106323989,2577,26505,0,0,187338752,f9bd510f3f01,5242085376,3717386240,Container level,25960674,110249,3,8,1543978059,Process level,1598562,1598892,2300.108,0,5356,113091,4840,0,11205,12,101886,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553336,9203,42190,5207928,unavailable,1.04,34992,476164,28543364,32939556,VM level,25960674,110249
2018_12_05__02_47_40.json,256,4667662447,4911715453,6905040445,256886134107,4773480680,4809854006,6097905130,6320357389,295329686969,2587,26616,0,0,187342848,f9bd510f3f01,5242085376,3718270976,Container level,25960674,110249,3,8,1543978060,Process level,1599852,1599634,2300.108,0,5356,113215,4840,0,11214,12,102001,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553344,9203,42191,5207928,unavailable,1.04,34992,476168,28542148,32939556,VM level,25960674,110249
2018_12_05__02_47_41.json,257,4687186056,4931015083,6928407948,257967437229,4790254216,4832050707,6118682586,6341377577,296553780894,2598,26728,0,0,187346944,f9bd510f3f01,5242085376,3719995392,Container level,25960674,110249,3,8,1543978061,Process level,1601073,1600378,2300.108,0,5356,113338,4840,0,11226,12,102112,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553352,9203,42192,5207928,unavailable,1.04,34992,476168,28543204,32939556,VM level,25960674,110249
2018_12_05__02_47_42.json,258,4708199799,4949851331,6948939697,259043748326,4812682956,4849473028,6145076185,6361984447,297778019722,2609,26840,0,0,187351040,f9bd510f3f01,5242085376,3719356416,Container level,25960674,110249,3,8,1543978062,Process level,1602393,1601122,2300.108,0,5356,113460,4840,0,11237,12,102223,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553360,9203,42193,5207928,unavailable,1.2,34992,476176,28542396,32939556,VM level,25960674,110249
2018_12_05__02_47_43.json,259,4723406300,4969034677,6967740636,260129431075,4836099968,4870121215,6164604106,6388293089,299001173617,2620,26951,0,0,187355136,f9bd510f3f01,5242085376,3717730304,Container level,25960674,110249,3,8,1543978063,Process level,1603609,1601867,2300.108,0,5357,113583,4840,0,11247,12,102336,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553368,9203,42194,5207928,unavailable,1.2,34992,476180,28542840,32939556,VM level,25960674,110249
2018_12_05__02_47_44.json,260,4744327848,4987106730,6987426197,261209474449,4853072505,4889600650,6184696216,6417993015,300226605840,2632,27061,0,0,187359232,f9bd510f3f01,5242085376,3720900608,Container level,25960674,110249,3,8,1543978064,Process level,1604850,1602611,2300.108,0,5357,113706,4840,0,11260,12,102446,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553376,9203,42195,5207928,unavailable,1.2,34992,476184,28542532,32939556,VM level,25960674,110249
2018_12_05__02_47_45.json,261,4759635047,5005770555,7007431686,262290248028,4873461196,4909527378,6211458712,6444287499,301458542635,2642,27172,0,0,187363328,f9bd510f3f01,5242085376,3718365184,Container level,25960674,110249,3,8,1543978065,Process level,1606057,1603356,2300.108,0,5357,113827,4840,0,11271,12,102556,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553384,9203,42196,5207928,unavailable,1.2,34992,476188,28542740,32939556,VM level,25960674,110249
2018_12_05__02_47_47.json,263,4777727581,5026977272,7036467135,263365260990,4890384352,4932396221,6228561980,6468155279,302683883008,2651,27284,0,0,187367424,f9bd510f3f01,5242085376,3720413184,Container level,25960674,110249,3,8,1543978067,Process level,1607271,1604101,2300.108,0,5357,113947,4840,0,11278,12,102669,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553392,9203,42197,5207928,unavailable,1.18,34992,476192,28542364,32939556,VM level,25960674,110249
2018_12_05__02_47_48.json,264,4798078099,5044138492,7059909492,264444606168,4911495859,4950648245,6248421223,6495443253,303906250275,2659,27397,0,0,187371520,f9bd510f3f01,5242085376,3719270400,Container level,25960674,110249,3,8,1543978068,Process level,1608509,1604845,2300.108,0,5357,114068,4840,0,11286,12,102782,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553400,9203,42198,5207928,unavailable,1.18,34992,476196,28543028,32939556,VM level,25960674,110249
2018_12_05__02_47_49.json,265,4818604422,5060415182,7083606077,265519666621,4927879996,4970559297,6272278691,6518990808,305129691943,2667,27510,0,0,187375616,f9bd510f3f01,5242085376,3717476352,Container level,25960674,110249,3,8,1543978069,Process level,1609765,1605589,2300.108,0,5357,114189,4840,0,11296,12,102893,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553408,9203,42199,5207928,unavailable,1.18,34992,476200,28543372,32939556,VM level,25960674,110249
2018_12_05__02_47_50.json,266,4839894026,5077188670,7102592874,266601303273,4948440534,4990981554,6291583790,6543247683,306349165331,2676,27621,0,0,187379712,f9bd510f3f01,5242085376,3717787648,Container level,25960674,110249,3,8,1543978070,Process level,1611072,1606331,2300.108,0,5357,114311,4840,0,11305,12,103006,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553416,9203,42200,5207932,unavailable,1.18,34992,476204,28542632,32939556,VM level,25960674,110249
2018_12_05__02_47_51.json,267,4856123945,5099762019,7124765675,267678817823,4965389599,5012586109,6313266615,6567949073,307576327545,2685,27732,0,0,187383808,f9bd510f3f01,5242085376,3719684096,Container level,25960674,110249,3,8,1543978071,Process level,1612289,1607076,2300.108,0,5357,114429,4840,0,11313,12,103116,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553424,9203,42201,5207932,unavailable,1.18,34992,476208,28542012,32939556,VM level,25960674,110249
2018_12_05__02_47_52.json,268,4876579276,5120742247,7149173792,268754215149,4986258579,5030854779,6334590935,6590291220,308799690900,2693,27844,0,0,187387904,f9bd510f3f01,5242085376,3720761344,Container level,25960674,110249,3,8,1543978072,Process level,1613569,1607821,2300.108,0,5357,114550,4840,0,11321,12,103229,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553432,9203,42202,5207932,unavailable,1.25,34992,476212,28541968,32939556,VM level,25960674,110249
2018_12_05__02_47_53.json,269,4894769629,5144585213,7171941904,269837020946,5003427927,5050567770,6352795977,6616217619,310025241289,2702,27956,0,0,187392000,f9bd510f3f01,5242085376,3719098368,Container level,25960674,110249,3,8,1543978073,Process level,1614814,1608565,2300.108,0,5357,114672,4840,0,11331,12,103341,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553440,9203,42203,5207932,unavailable,1.25,34992,476216,28541732,32939556,VM level,25960674,110249
2018_12_05__02_47_54.json,270,4913315104,5164798163,7193684010,270912608635,5025334780,5070942705,6377406031,6636961789,311252309394,2711,28067,0,0,187396096,f9bd510f3f01,5242085376,3721097216,Container level,25960674,110249,3,8,1543978074,Process level,1616074,1609311,2300.108,0,5357,114793,4840,0,11340,12,103453,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553448,9203,42204,5207932,unavailable,1.25,34992,476220,28540484,32939556,VM level,25960674,110249
2018_12_05__02_47_55.json,271,4932287432,5183973480,7214070774,271991093283,5044243369,5094481440,6400788850,6662957704,312477125642,2721,28179,0,0,187400192,f9bd510f3f01,5242085376,3721228288,Container level,25960674,110249,3,8,1543978075,Process level,1617344,1610056,2300.108,0,5357,114912,4840,0,11347,12,103565,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553456,9203,42205,5207932,unavailable,1.25,34992,476224,28539264,32939556,VM level,25960674,110249
2018_12_05__02_47_56.json,272,4951763978,5204436077,7242859282,273068503657,5061784784,5113134334,6419561382,6685661758,313701580954,2731,28289,0,0,187404288,f9bd510f3f01,5242085376,3721932800,Container level,25960674,110249,3,8,1543978076,Process level,1618593,1610800,2300.108,0,5357,115036,4840,0,11360,12,103676,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553464,9203,42206,5207932,unavailable,1.23,34992,476228,28538412,32939556,VM level,25960674,110249
2018_12_05__02_47_57.json,273,4971035974,5224376563,7265376233,274140724671,5084758825,5133384968,6439714320,6709207110,314926014206,2742,28400,0,0,187408384,f9bd510f3f01,5242085376,3725758464,Container level,25960674,110249,3,8,1543978077,Process level,1619812,1611545,2300.108,0,5358,115156,4840,0,11369,12,103787,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553472,9203,42207,5207932,unavailable,1.23,34992,476232,28538244,32939556,VM level,25960674,110249
2018_12_05__02_47_58.json,274,4986146354,5244097056,7284901879,275223012973,5105894082,5158640428,6457437296,6731299611,316149333627,2751,28511,0,0,187412480,f9bd510f3f01,5242085376,3725975552,Container level,25960674,110249,3,8,1543978078,Process level,1621046,1612288,2300.108,0,5358,115278,4840,0,11381,12,103897,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553480,9203,42208,5207932,unavailable,1.23,34992,476236,28537220,32939556,VM level,25960674,110249
2018_12_05__02_48_00.json,275,5005147196,5264254141,7311208292,276295701627,5122644890,5189527077,6475487361,6753228604,317370801286,2763,28621,0,0,187416576,f9bd510f3f01,5242085376,3724099584,Container level,25960674,110249,3,8,1543978080,Process level,1622235,1613031,2300.108,0,5358,115399,4840,0,11392,12,104007,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553488,9203,42209,5207936,unavailable,1.23,34992,476240,28537048,32939556,VM level,25960674,110249
